                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200610"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                     120                  1.3670203472238140E+009                  9.9970233224537242E-001                  7.7664416416604365E-001                  9.1645341403182690E-001                  3.1266606292966105E-006                                        0                                        0 
                                     121                  1.5066720012236564E+009                  9.9967045536113863E-001                  7.8382313064661935E-001                  9.1928699207321007E-001                  3.1164982633932866E-006                                        0                                        0 
                                     122                  1.6437416889686828E+009                  9.9963877990277816E-001                  7.9097553119314146E-001                  9.2210553377635418E-001                  3.1086190614351816E-006                                        0                                        0 
                                     123                  1.7792752662316828E+009                  9.9960707559025219E-001                  7.9815437751384810E-001                  9.2493634286794701E-001                  3.1002744235640476E-006                                        0                                        0 
                                     124                  1.9137850491330726E+009                  9.9957522659486830E-001                  8.0538700353060722E-001                  9.2779099516529728E-001                  3.0909659269729126E-006                                        0                                        0 
                                     125                  2.0475223473794875E+009                  9.9954317382090763E-001                  8.1269213242336868E-001                  9.3067690805136083E-001                  3.0804791392260492E-006                                        0                                        0 
                                     126                  2.1806086416805134E+009                  9.9951088652958320E-001                  8.2008342959522340E-001                  9.3359360841450600E-001                  3.0712131195667703E-006                                        0                                        0 
                                     127                  2.3130997837529593E+009                  9.9947834848354877E-001                  8.2756506300331378E-001                  9.3654487014577181E-001                  3.0659525710644261E-006                                        0                                        0 
                                     128                  2.4450178737185817E+009                  9.9944555100420185E-001                  8.3513779005348554E-001                  9.3953593730869089E-001                  3.0581976270148279E-006                                        0                                        0 
                                     129                  2.5763673601047535E+009                  9.9941248959025719E-001                  8.4280264983031294E-001                  9.4256793393160598E-001                  3.0491509121685809E-006                                        0                                        0 
                                     130                  2.7071430965830789E+009                  9.9937916205638255E-001                  8.5056200969592566E-001                  9.4564200432283585E-001                  3.0387809148387524E-006                                        0                                        0 
                                     131                  2.8373343151459990E+009                  9.9934556760074489E-001                  8.5842206223328466E-001                  9.4875409974429370E-001                  3.0286897140689159E-006                                        0                                        0 
                                     132                  2.9669267171892791E+009                  9.9931170633336597E-001                  8.6638142711826083E-001                  9.5190654643983874E-001                  3.0233025971524104E-006                                        0                                        0 
